0x0000	pl#
0x10791	quit_game_in
0x10792	race
0x10793	race_calculate_stars
0x10794	race_countdown_update
0x10795	race_dogtag_init
0x10796	race_ent
0x10797	race_flow
0x10798	race_get_current_checkpoint
0x10799	race_get_next_checkpoint
0x1079a	race_init
0x1079b	race_is_player_driving_vehicle
0x1079c	race_monitor_oob
0x1079d	race_monitor_out_of_vehicle
0x1079e	race_monitor_vehicle
0x1079f	race_requires_vehicle
0x107a0	race_set_checkpoint
0x107a1	race_set_next_checkpoint
0x107a2	race_set_player_safe
0x107a3	race_timer_update
0x107a4	race_ui_add_critical_message
0x107a5	race_ui_checkpoint
0x107a6	race_ui_critical_message_timer
0x107a7	race_ui_critical_message_update
0x107a8	race_ui_lap
0x107a9	race_ui_remove_critical_message
0x107aa	race_ui_show_record
0x107ab	race_ui_show_record_end
0x107ac	race_update_stars
0x107ad	race_wait_for_current_checkpoint
0x107ae	races
0x107af	radar_sweeps
0x107b0	radialairstrike
0x107b1	radialhintinternal
0x107b2	radialmonitor
0x107b3	radiussq
0x107b4	ragdoll_on_vehicle_death
0x107b5	raid_mindia_unload_func
0x107b6	raid_objective_cleanup_func
0x107b7	raid_player_start_pos_array
0x107b8	raid_seq3_objectives_func
0x107b9	raid_seq4_objectives_func
0x107ba	raid_umike_unload_func
0x107bb	raid_vindia_unload_func
0x107bc	raise_airlock
0x107bd	rallypoint_showafterprematch
0x107be	randgetpropsizetoallocate
0x107bf	randoexplodo
0x107c0	random_barrel_explosion
0x107c1	random_end
0x107c2	random_loot_override
0x107c3	randomcarepackagedrops
0x107c4	randomcorner
0x107c5	randomize_stealth_alert_music_array
0x107c6	randomize_stealth_broken_music_array
0x107c7	randomize_target
0x107c8	randomize_tv_station_player_start_pos
0x107c9	randomize_wires_on_bombs
0x107ca	randomize_zones
0x107cb	randomized_primary_weapon_index
0x107cc	randomized_primary_weapon_objs
0x107cd	randomly_play_tape_reel_anims
0x107ce	randomoffsetmortar
0x107cf	randomstartindex
0x107d0	range_struct
0x107d1	raritycamera
0x107d2	raritycamlarge
0x107d3	raritycammedium
0x107d4	raritycamsmall
0x107d5	raritycamwatch
0x107d6	ray_trace_trigger_radius_2d
0x107d7	raytraceoffset
0x107d8	re_open_station
0x107d9	reachhistorydestination
0x107da	reader
0x107db	reading
0x107dc	readytoleave
0x107dd	reaper_missile_reload_end_time
0x107de	reaper_waitformissilereloadfinish
0x107df	reaper_waitingformissilereload
0x107e0	rear_door_collision
0x107e1	rear_door_collision_brush
0x107e2	rear_minigun
0x107e3	rear_minigun_angles_offset
0x107e4	rear_minigun_attack_max_cooldown
0x107e5	rear_minigun_attack_min_cooldown
0x107e6	rear_minigun_model
0x107e7	rear_minigun_origin_offset
0x107e8	rear_minigun_shots_per_round
0x107e9	rear_minigun_speed
0x107ea	rear_minigun_tag
0x107eb	rear_minigun_track_target_delay
0x107ec	rear_minigun_turret_info
0x107ed	rear_minigun_wait_between_shot_rounds
0x107ee	rear_minigun_wait_between_shots
0x107ef	rear_minigun_warning_time
0x107f0	rear_spawn_type_adjuster
0x107f1	rear_spotlight
0x107f2	rear_spotlight_angles_offset
0x107f3	rear_spotlight_max_dist_sq_from_node
0x107f4	rear_spotlight_min_dist_sq_from_node
0x107f5	rear_spotlight_model
0x107f6	rear_spotlight_origin_offset
0x107f7	rear_spotlight_reach_goal_node_dist_sq
0x107f8	rear_spotlight_speed
0x107f9	rear_spotlight_tag
0x107fa	rear_spotlight_target_found_dist_sq
0x107fb	rear_spotlight_target_found_speed
0x107fc	rear_spotlight_turret_info
0x107fd	reason_stealth_broken
0x107fe	rebel_flood_spawn_wait
0x107ff	rebirthloadout
0x10800	receivingampeddamage
0x10801	recent_position_monitor
0x10802	recent_spawn_threshold
0x10803	recentassaultcount
0x10804	recentc4vehiclekillcount
0x10805	recentghostridekillcount
0x10806	recently_spawned_vehicle
0x10807	recentunresolvedcollision
0x10808	recharge_equipment_init
0x10809	recharge_equipment_think_init
0x1080a	recharge_equipment_update_slot
0x1080b	recharge_equipment_update_state
0x1080c	recharge_equipment_update_ui
0x1080d	rechargenvg
0x1080e	recievedcarepackagekillstreaks
0x1080f	recon_update_hint_logic
0x10810	recondrone_watchsuperinternal
0x10811	recondronemarkedcb
0x10812	recondroneteammate
0x10813	recondronetracecontents
0x10814	recondronetraceoffset
0x10815	record
0x10816	record_finished_area
0x10817	recordedgameendstats
0x10818	recordinterval
0x10819	recordkillstreakendstats
0x1081a	recordmolotov
0x1081b	recordrecentlyplayeddata
0x1081c	redbutton_init
0x1081d	redbuttonused
0x1081e	redeployspawn
0x1081f	redeployspawns
0x10820	redlight
0x10821	redployanywhere
0x10822	redshirt_drop_off_behavior
0x10823	redshirt_dropoff
0x10824	redshirt_heli
0x10825	reduce_accuracy_while_stunned
0x10826	ref_angle_doors
0x10827	ref_anim
0x10828	ref_name
0x10829	reflectbolt
0x1082a	reflectprojectile
0x1082b	refreshsquadspawnareaomnvars
0x1082c	refundondeath
0x1082d	regen_delay
0x1082e	regendelayreduce_delayedregen
0x1082f	regendelayspeedfunc
0x10830	regenhealthaddfunc
0x10831	register_ai_spawners
0x10832	register_bank_cut_modules
0x10833	register_battle_station
0x10834	register_boss_objectives
0x10835	register_boss_spawners
0x10836	register_caves_objectives
0x10837	register_caves_spawners
0x10838	register_chopper_boss_combat_action
0x10839	register_chopper_boss_combat_actions
0x1083a	register_combined_vehicles_threaded
0x1083b	register_disabled_seats_for_vehicle
0x1083c	register_fuel_stability_event
0x1083d	register_grenade_settings_for_module
0x1083e	register_initial_bank_modules
0x1083f	register_invalid_seats_for_module_by_seat
0x10840	register_jugg_maze_interactions
0x10841	register_jugg_maze_objectives
0x10842	register_maze_ai_spawners
0x10843	register_module_died_poorly_func
0x10844	register_module_pause_unpause_funcs
0x10845	register_outer_room_spawners
0x10846	register_player_character
0x10847	register_respawn_functions
0x10848	register_script_model_animation
0x10849	register_seat_data
0x1084a	register_seat_data_for_vehicle
0x1084b	register_sequence_3_objectives
0x1084c	register_sequence_4_objectives
0x1084d	register_subway_track
0x1084e	register_techo_seat_data
0x1084f	register_trap_room_objectives
0x10850	register_valid_gametypes_for_create_script
0x10851	register_valid_objectives_for_create_script
0x10852	register_vehicle_as_ambient
0x10853	register_vehicle_max_ai
0x10854	register_vehicle_spawn_override
0x10855	register_vehicle_spawners
0x10856	register_vfx
0x10857	register_wave_spawner
0x10858	registeraccesscardlocs
0x10859	registerarmsracevfx
0x1085a	registerbrgametypedata
0x1085b	registerbrgametypefunc
0x1085c	registerbrsquadleaderjumpcommands
0x1085d	registercarryobjectpickupcheck
0x1085e	registerchallenge
0x1085f	registercontributingplayers
0x10860	registercontrolledcallback
0x10861	registerdonetskmap
0x10862	registerdonetsksubmap
0x10863	registered_checkpoint_funcs
0x10864	registered_checkpoints
0x10865	registereventcallback
0x10866	registerfalldamagedvars
0x10867	registerhandlecommand
0x10868	registerheadlessinfil
0x10869	registerhint
0x1086a	registerhints
0x1086b	registerleveldataforvehicle
0x1086c	registerlocation
0x1086d	registerlocations
0x1086e	registermovequestlocale
0x1086f	registernonnvgnightmap
0x10870	registeronentergulag
0x10871	registeronplayerdisconnect
0x10872	registeronplayerjointeamnospectatorcallback
0x10873	registeronrespawn
0x10874	registerontimerexpired
0x10875	registerontimerupdate
0x10876	registerpickupcreatedcallback
0x10877	registerpreviousprop
0x10878	registerpublicevent
0x10879	registerpuzzleinteractions
0x1087a	registerquestcategorytablevalues
0x1087b	registerscriptableinstance
0x1087c	registersmallmap
0x1087d	registersuperextraweapon
0x1087e	registertabletinit
0x1087f	registeruniquelootcallback
0x10880	regive_killstreak_after_use
0x10881	regroup_all_alive_players_to_plane
0x10882	regroup_at_truck
0x10883	regroup_points
0x10884	regroup_process_started
0x10885	regroup_think
0x10886	regroup_trigger
0x10887	regulateturretrateoffire
0x10888	reinforcement_icon_objective_id
0x10889	reinforcement_manager
0x1088a	reinforcement_type
0x1088b	relativevelocity
0x1088c	release_ascendstruct_ondeath
0x1088d	release_mortar_operator
0x1088e	release_player_on_damage
0x1088f	relic_ammo_drain_take_ammo
0x10890	relic_amped_clear_victim
0x10891	relic_amped_debug_explode_after_reviving
0x10892	relic_amped_debug_sim_kills
0x10893	relic_amped_do_explosion
0x10894	relic_amped_explosion_time
0x10895	relic_amped_in_warning
0x10896	relic_amped_is_player_valid_to_explode
0x10897	relic_amped_is_there_valid_new_victim
0x10898	relic_amped_last_kill_time
0x10899	relic_amped_monitor
0x1089a	relic_amped_monitor_beeps
0x1089b	relic_amped_on_ai_kill
0x1089c	relic_amped_pause
0x1089d	relic_amped_paused
0x1089e	relic_amped_pick_new_victim
0x1089f	relic_amped_pick_random_valid_player
0x108a0	relic_amped_play_beep
0x108a1	relic_amped_reset_deathshield_on_revived
0x108a2	relic_amped_set_head_objective
0x108a3	relic_amped_show_timer
0x108a4	relic_amped_test_explode_other_player
0x108a5	relic_amped_victim
0x108a6	relic_amped_wait_till_revived
0x108a7	relic_award_bullets
0x108a8	relic_award_one_bullet
0x108a9	relic_bang_and_boom
0x108aa	relic_bang_and_boom_dropfunc
0x108ab	relic_bang_and_boom_think
0x108ac	relic_bang_and_boom_wait_for_pickup
0x108ad	relic_bullet_reward_hud_display
0x108ae	relic_count
0x108af	relic_disable_health_regen
0x108b0	relic_dogtags
0x108b1	relic_doubletap_helper
0x108b2	relic_fastbleedout_returnfunc
0x108b3	relic_focusfire_modifyplayerdamage
0x108b4	relic_grounded_reload_monitor
0x108b5	relic_healthpacks
0x108b6	relic_healthpacks_globalfunc
0x108b7	relic_healthpacks_killfunc
0x108b8	relic_healthpacks_think
0x108b9	relic_healthpacks_wait_for_pickup
0x108ba	relic_landlocked_clear_message_on_player_return
0x108bb	relic_landlocked_do_explosion
0x108bc	relic_laststand_modifyplayerdamage
0x108bd	relic_mythic_can_do_pain
0x108be	relic_mythic_do_pain
0x108bf	relic_mythic_modifyplayerdamage
0x108c0	relic_mythic_next_pain_time
0x108c1	relic_mythic_should_ai_play_pain
0x108c2	relic_mythic_should_bypass_pain_cooldown
0x108c3	relic_mythic_should_do_pain
0x108c4	relic_nobulletdamage_modifyplayerdamage
0x108c5	relic_nuketimer
0x108c6	relic_nuketimer_addtotimer
0x108c7	relic_nuketimer_gettimeformission
0x108c8	relic_nuketimer_globalthread
0x108c9	relic_nuketimer_playvo
0x108ca	relic_nuketimer_timer
0x108cb	relic_nuketimer_timer_init
0x108cc	relic_nuketimer_timerloop
0x108cd	relic_nuketimer_waitforcompleteobjectives
0x108ce	relic_nuketimer_waitforobjectives
0x108cf	relic_oneclip_monitor
0x108d0	relic_oneclip_stock_adjustment_monitor
0x108d1	relic_punchbullets_fire_fists
0x108d2	relic_punchbullets_track_previous_bullet_weapon
0x108d3	relic_shieldsonly_set_player_stats_after_spawn
0x108d4	relic_squadlink_add_visionset
0x108d5	relic_squadlink_flash_squadlink_icon
0x108d6	relic_squadlink_init_vfx
0x108d7	relic_squadlink_modifyplayerdamage
0x108d8	relic_squadlink_onbecameinvalidplayer
0x108d9	relic_squadlink_onsteppedclose
0x108da	relic_squadlink_onsteppedfar
0x108db	relic_squadlink_outline_monitor
0x108dc	relic_squadlink_remove_visionset
0x108dd	relic_squadlink_toofar_hud_logic
0x108de	relic_squadlink_turn_team_headobjectives
0x108df	relic_squadlink_vision_debuff
0x108e0	relic_squadlink_watch_for_visionset_end
0x108e1	relic_steelballs_dash
0x108e2	relic_steelballs_dodamage
0x108e3	relic_steelballs_health_boost
0x108e4	relic_steelballs_slide
0x108e5	relic_steelballs_stump
0x108e6	relic_steelballs_stump_monitor
0x108e7	relic_team_proximity_monitor
0x108e8	relic_third_person
0x108e9	relic_vampire
0x108ea	relic_vampire_feedback
0x108eb	relic_vampire_globalfunc
0x108ec	relics_monitor_on_player
0x108ed	relicsquadlink
0x108ee	relightingenabled
0x108ef	reload_currentsequence_button_handler
0x108f0	reload_handle_hintstring
0x108f1	reload_use_think
0x108f2	reload_use_trigger
0x108f3	reloadnotehandler
0x108f4	remaining_enemies_aggro
0x108f5	remapattachmentparentname
0x108f6	remaphardpointorder
0x108f7	remapobjkeysandscriptlabels
0x108f8	remappedhpzoneorder
0x108f9	remindermessage
0x108fa	remote_tank_think
0x108fb	remove_assault_class
0x108fc	remove_bad_loot_drops
0x108fd	remove_bank_lbravos
0x108fe	remove_carry_item
0x108ff	remove_closest_chopper_boss_vandalize_node_down
0x10900	remove_crusader_class
0x10901	remove_dko_spawnflags
0x10902	remove_engineer_class
0x10903	remove_excluder_ai
0x10904	remove_fake_guy_from_list
0x10905	remove_flag_trig
0x10906	remove_flag_trigs
0x10907	remove_from_bomb_detonator_waiting_for_pick_up_array
0x10908	remove_from_spawnflags
0x10909	remove_group_from_combined_module_counters
0x1090a	remove_hover_direction_and_try_issue_retreat
0x1090b	remove_hunter_class
0x1090c	remove_invulnerability
0x1090d	remove_last_used_node
0x1090e	remove_launcher_xmags
0x1090f	remove_map_hint
0x10910	remove_marker_when_player_disconnects
0x10911	remove_marker_when_player_get_close
0x10912	remove_medic_class
0x10913	remove_munition_on_use
0x10914	remove_munitions_globally
0x10915	remove_munitions_in_radius
0x10916	remove_objective_on_flag
0x10917	remove_old_wheelsons
0x10918	remove_on_death
0x10919	remove_outline
0x1091a	remove_padding_damage
0x1091b	remove_player_from_focus_fire_attacker_list
0x1091c	remove_player_rig_laser_panel
0x1091d	remove_prohibited_weapons
0x1091e	remove_punchcard
0x1091f	remove_reduce_recoil
0x10920	remove_roof_nodes
0x10921	remove_soldier_armor
0x10922	remove_spawn_disable_struct
0x10923	remove_spawners_that_can_be_seen
0x10924	remove_specific_structs
0x10925	remove_stay_at_spawn_spawn_flag
0x10926	remove_steam_damage
0x10927	remove_tank_class
0x10928	remove_usability_crutch_on_death
0x10929	remove_veh_spawners_from_passive_wave_spawning
0x1092a	removeaccesscard
0x1092b	removealldeathicons
0x1092c	removechevronsfromarray
0x1092d	removedeathicon
0x1092e	removeextracthelipad
0x1092f	removefromdismembermentlist
0x10930	removefromlittlebirdmglistondeath
0x10931	removegasmaskbr
0x10932	removeincoming
0x10933	removeleadobjective
0x10934	removelinkdamagemodifieronlaststand
0x10935	removelinkdamagemodifierontimeout
0x10936	removematchingents_byclassname
0x10937	removematchingents_bycodeclassname
0x10938	removematchingents_bykey
0x10939	removematchingents_bymodel
0x1093a	removeminigunrestrictions
0x1093b	removenonvipteamlocations
0x1093c	removepatchablecollision_delayed
0x1093d	removepickup
0x1093e	removeplatepouch
0x1093f	removeplayerasexpiredlootleader
0x10940	removeplayeraslootleader
0x10941	removeriotshield
0x10942	removeselfrevivetoken
0x10943	removespawnprotectiononads
0x10944	removespawnprotectiononnotify
0x10945	removespawns
0x10946	removespawnselections
0x10947	removespecialistbonus
0x10948	removespecialistbonuspickup
0x10949	removestructfromlevelarray
0x1094a	removestuckenemyondeathordisconnect
0x1094b	repair_grill_fixing_long_sfx
0x1094c	repair_grill_fixing_short_sfx
0x1094d	repair_grill_start_enter_foley_sfx
0x1094e	repair_grill_stop_exit_foley_sfx
0x1094f	replace_access_card_on_deathordisconnect
0x10950	replace_sat_piece_on_deathordisconnect
0x10951	replace_turret
0x10952	request_crate_drop
0x10953	request_warning_level
0x10954	requested_veh_spawners
0x10955	requestgamerprofile
0x10956	required_tank_capacity
0x10957	requiredcardtype
0x10958	requiredplayercountoveride
0x10959	reservedplacement
0x1095a	reset_ability_invulnerable
0x1095b	reset_attack_next_available_time
0x1095c	reset_attacks_next_available_time
0x1095d	reset_being_revived
0x1095e	reset_button_handler
0x1095f	reset_button_init
0x10960	reset_current_step_count
0x10961	reset_doors
0x10962	reset_global_stealth_settings
0x10963	reset_map_dvars
0x10964	reset_minigun_shot_count
0x10965	reset_motionblur
0x10966	reset_nearby_spawn_times
0x10967	reset_progress
0x10968	reset_recharge_after_respawn
0x10969	reset_restock_flag
0x1096a	reset_search_spot_light_nodes
0x1096b	reset_target_group
0x1096c	reset_timescalefactor
0x1096d	reset_totals_keep_type
0x1096e	reset_use_puzzle_effects
0x1096f	reset_use_think
0x10970	reset_use_trigger
0x10971	reset_vandalize_nodes
0x10972	reset_wave_loadout
0x10973	resetafkchecks
0x10974	resetarenaomnvardata
0x10975	resetbreakertostate
0x10976	resetchallengetimer
0x10977	resetchallengetimers
0x10978	resetchemicalvalvevalues
0x10979	resetcircuitbreakers
0x1097a	resetdangercircleorigin
0x1097b	resetmissilelaunchertargets
0x1097c	resetmlgobjectivestatusicon
0x1097d	resetpetstats
0x1097e	resetplayerdataforrespawningplayer
0x1097f	resetplayermovespeedscale
0x10980	resetposition
0x10981	resetscorefeedcontrolomnvar
0x10982	resetstreamerposhint
0x10983	resetstuckthermite
0x10984	resetsuper
0x10985	resettimeronkill
0x10986	resettimeronpickup
0x10987	resetunresolvedcollision
0x10988	resetvisionsetnighttodefault
0x10989	residuallight
0x1098a	respawn_after_death
0x1098b	respawn_delay
0x1098c	respawn_enemies
0x1098d	respawn_flare_used
0x1098e	respawn_flare_wavesv_used_playereffects
0x1098f	respawn_index
0x10990	respawn_locations
0x10991	respawn_players_into_plane
0x10992	respawn_scriptible_carriable_wait
0x10993	respawn_solo
0x10994	respawn_state_greyout
0x10995	respawn_state_hidden
0x10996	respawn_state_ready
0x10997	respawn_trigger_think
0x10998	respawn_used_once
0x10999	respawn_waits
0x1099a	respawncircleinterppct
0x1099b	respawndelay
0x1099c	respawndelayoverride
0x1099d	respawnfade
0x1099e	respawnheightoverride
0x1099f	respawningbr
0x109a0	respawnplayer
0x109a1	respawnplayers
0x109a2	respawns_on_failed_unload
0x109a3	respawntags
0x109a4	respawntagsfreed
0x109a5	respawntagvisibility
0x109a6	respawntimedisable
0x109a7	respawntokenclosewithgulag
0x109a8	respawntokendisabled
0x109a9	respawntokenenabled
0x109aa	restart_watcher
0x109ab	restartcircleelimination
0x109ac	restartwrapper
0x109ad	restock_dialoguesectionalogic
0x109ae	restore_ai_weapon
0x109af	restorekillstreakplayerangles
0x109b0	restoreweaponstates
0x109b1	resttimems
0x109b2	resume_combat_logic
0x109b3	retreat_vehicle_collision_clear
0x109b4	retreatanddie
0x109b5	retrieve_data_objective
0x109b6	retry_no_votes
0x109b7	return_enemy_type_mask
0x109b8	return_num_if_under_vehicle_cap
0x109b9	return_same_module_as_next_module
0x109ba	returntoprop
0x109bb	revive_friendly
0x109bc	revive_icon_color_keep
0x109bd	revive_or_disconnect_monitor
0x109be	revive_origin
0x109bf	revive_stim
0x109c0	revive_txt_hint
